,ISBN,title,author,publish_year,image_url,avg_rating,num_of_ratings
888,0345409973,The Cobra Event,Richard Preston,1998,http://images.amazon.com/images/P/0345409973.01.MZZZZZZZ.jpg,3.1012658227848102,79
889,0345413865,Billy Straight : A Novel,JONATHAN KELLERMAN,1999,http://images.amazon.com/images/P/0345413865.01.MZZZZZZZ.jpg,1.894736842105263,95
890,0449203794,Space,James A. Michener,1988,http://images.amazon.com/images/P/0449203794.01.MZZZZZZZ.jpg,2.58,100
891,0373483694,Macgregor Grooms (Macgregors),Nora Roberts,1998,http://images.amazon.com/images/P/0373483694.01.MZZZZZZZ.jpg,2.2962962962962963,81
892,0440225299,Numbered Account,CHRISTOPHER REICH,1998,http://images.amazon.com/images/P/0440225299.01.MZZZZZZZ.jpg,2.4166666666666665,72
893,0671695126,Secrets of the Morning (Cutler),V.C. Andrews,1991,http://images.amazon.com/images/P/0671695126.01.MZZZZZZZ.jpg,2.3333333333333335,75
894,0028604199,Once upon a More Enlightened Time: More Politically Correct Bedtime Stories,James Finn Garner,1995,http://images.amazon.com/images/P/0028604199.01.MZZZZZZZ.jpg,3.4342105263157894,76
895,0385503954,Atonement: A Novel,Ian McEwan,2002,http://images.amazon.com/images/P/0385503954.01.MZZZZZZZ.jpg,3.854368932038835,103
896,0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,http://images.amazon.com/images/P/0842329242.01.MZZZZZZZ.jpg,3.865079365079365,126
897,0425168298,Secret Prey,John Sandford,2003,http://images.amazon.com/images/P/0425168298.01.MZZZZZZZ.jpg,2.814814814814815,81
898,0385729332,The Sisterhood of the Traveling Pants,Ann Brashares,2001,http://images.amazon.com/images/P/0385729332.01.MZZZZZZZ.jpg,4.561643835616438,73
899,0425146413,Night Prey,John Sandford,2004,http://images.amazon.com/images/P/0425146413.01.MZZZZZZZ.jpg,2.0588235294117645,85
900,0440225825,Move to Strike,Perri O'Shaughnessy,2001,http://images.amazon.com/images/P/0440225825.01.MZZZZZZZ.jpg,2.764044943820225,89
901,0679731725,The Remains of the Day (Vintage International),Kazuo Ishiguro,1993,http://images.amazon.com/images/P/0679731725.01.MZZZZZZZ.jpg,2.823529411764706,102
902,015100692X,The Crimson Petal and the White,Michel Faber,2002,http://images.amazon.com/images/P/015100692X.01.MZZZZZZZ.jpg,2.934065934065934,91
903,0385314698,The Sixteen Pleasures: A Novel,Robert Hellenga,1995,http://images.amazon.com/images/P/0385314698.01.MZZZZZZZ.jpg,2.5316455696202533,79
904,0679457526,Into Thin Air : A Personal Account of the Mount Everest Disaster,JON KRAKAUER,1997,http://images.amazon.com/images/P/0679457526.01.MZZZZZZZ.jpg,4.8,75
905,0446610550,The Playboy,Carly Phillips,2003,http://images.amazon.com/images/P/0446610550.01.MZZZZZZZ.jpg,1.6666666666666667,78
906,0440207770,Silver Wedding,Maeve Binchy,1990,http://images.amazon.com/images/P/0440207770.01.MZZZZZZZ.jpg,2.4133333333333336,75
907,0671534718,Melody (Logan),V.C. Andrews,1996,http://images.amazon.com/images/P/0671534718.01.MZZZZZZZ.jpg,2.591549295774648,71
908,0671741187,Where Are the Children?,Mary Higgins Clark,1992,http://images.amazon.com/images/P/0671741187.01.MZZZZZZZ.jpg,2.1666666666666665,90
909,0446603422,Stormy Weather,Carl Hiaasen,1996,http://images.amazon.com/images/P/0446603422.01.MZZZZZZZ.jpg,3.2162162162162162,74
910,0684195984,FROM POTTER'S FIELD,Patricia Cornwell,1995,http://images.amazon.com/images/P/0684195984.01.MZZZZZZZ.jpg,3.391891891891892,74
911,0842329269,Apollyon: The Destroyer Is Unleashed (Left Behind No. 5),Jerry Jenkins,2000,http://images.amazon.com/images/P/0842329269.01.MZZZZZZZ.jpg,3.710843373493976,83
912,0552996181,Behind the Scenes at the Museum,Kate Atkinson,1996,http://images.amazon.com/images/P/0552996181.01.MZZZZZZZ.jpg,3.6,75
913,0425165701,Ruthless.Com (Tom Clancy's Power Plays (Paperback)),Tom Clancy,1998,http://images.amazon.com/images/P/0425165701.01.MZZZZZZZ.jpg,1.170731707317073,82
914,0425148297,Naked in Death,J. D. Robb,2004,http://images.amazon.com/images/P/0425148297.01.MZZZZZZZ.jpg,2.891891891891892,74
915,0812543262,Relic,Douglas Preston,2003,http://images.amazon.com/images/P/0812543262.01.MZZZZZZZ.jpg,2.1686746987951806,83
916,0061091790,After All These Years,Susan Isaacs,1994,http://images.amazon.com/images/P/0061091790.01.MZZZZZZZ.jpg,1.6891891891891893,74
917,0425151867,Acceptable Risk,Robin Cook,1996,http://images.amazon.com/images/P/0425151867.01.MZZZZZZZ.jpg,2.93,100
918,0312982518,The Sigma Protocol,Robert Ludlum,2002,http://images.amazon.com/images/P/0312982518.01.MZZZZZZZ.jpg,2.621359223300971,103
919,0446609943,The Switch,Sandra Brown,2001,http://images.amazon.com/images/P/0446609943.01.MZZZZZZZ.jpg,2.1648351648351647,91
920,0553250426,The Clan of the Cave Bear (Earth's Children (Paperback)),Jean M. Auel,1984,http://images.amazon.com/images/P/0553250426.01.MZZZZZZZ.jpg,3.384259259259259,216
921,0373243286,"Irish Rebel (Special Edition, 1328)",Nora Roberts,2000,http://images.amazon.com/images/P/0373243286.01.MZZZZZZZ.jpg,1.9397590361445782,83
922,0446363251,"Scarlett : The Sequel to Margaret Mitchell's \Gone With the Wind\""""",Alexandra Ripley,1992,http://images.amazon.com/images/P/0446363251.01.MZZZZZZZ.jpg,2.456140350877193,114
923,0671525743,Night Whispers,Judith McNaught,1999,http://images.amazon.com/images/P/0671525743.01.MZZZZZZZ.jpg,2.489795918367347,98
924,0553278029,A Great Deliverance,Elizabeth George,1989,http://images.amazon.com/images/P/0553278029.01.MZZZZZZZ.jpg,1.8556701030927836,97
925,0140042598,On the Road,Jack Kerouac,1991,http://images.amazon.com/images/P/0140042598.01.MZZZZZZZ.jpg,4.00990099009901,101
926,0446600474,Season of the Machete,James Patterson,1995,http://images.amazon.com/images/P/0446600474.01.MZZZZZZZ.jpg,1.9452054794520548,73
927,0553265741,Sacred Sins,Nora Roberts,1990,http://images.amazon.com/images/P/0553265741.01.MZZZZZZZ.jpg,2.63265306122449,98
928,0446356832,The Sands of Time,Sidney Sheldon,1989,http://images.amazon.com/images/P/0446356832.01.MZZZZZZZ.jpg,1.0119047619047619,84
929,0440236061,Unfit to Practice,Perri O'Shaughnessy,2003,http://images.amazon.com/images/P/0440236061.01.MZZZZZZZ.jpg,2.5945945945945947,74
930,0553583441,Touching Evil,Kay Hooper,2001,http://images.amazon.com/images/P/0553583441.01.MZZZZZZZ.jpg,2.2842105263157895,95
931,0786817070,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer,2002,http://images.amazon.com/images/P/0786817070.01.MZZZZZZZ.jpg,3.559748427672956,159
932,0316779423,Barrel Fever : Stories and Essays (Barrel Fever),David Sedaris,1995,http://images.amazon.com/images/P/0316779423.01.MZZZZZZZ.jpg,3.5421686746987953,83
933,0671776134,Plain Truth,Jodi Picoult,2001,http://images.amazon.com/images/P/0671776134.01.MZZZZZZZ.jpg,4.559523809523809,84
934,0425133516,The Hunt for Red October (Jack Ryan Novels),Tom Clancy,1997,http://images.amazon.com/images/P/0425133516.01.MZZZZZZZ.jpg,2.4342105263157894,76
935,0345447867,The Apprentice,Tess Gerritsen,2003,http://images.amazon.com/images/P/0345447867.01.MZZZZZZZ.jpg,2.8735632183908044,87
936,0440213290,The Copper Beech,Maeve Binchy,1993,http://images.amazon.com/images/P/0440213290.01.MZZZZZZZ.jpg,2.2444444444444445,135
937,0515136379,Key of Knowledge (Key Trilogy (Paperback)),Nora Roberts,2003,http://images.amazon.com/images/P/0515136379.01.MZZZZZZZ.jpg,3.393162393162393,117
938,0515136530,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,2003,http://images.amazon.com/images/P/0515136530.01.MZZZZZZZ.jpg,3.557377049180328,122
939,051513628X,Key of Light (Key Trilogy (Paperback)),Nora Roberts,2003,http://images.amazon.com/images/P/051513628X.01.MZZZZZZZ.jpg,2.9779411764705883,136
940,0671693816,Wifey,Judy Blume,1989,http://images.amazon.com/images/P/0671693816.01.MZZZZZZZ.jpg,2.9761904761904763,126
941,0553287737,The Bourne Ultimatum,Robert Ludlum,1991,http://images.amazon.com/images/P/0553287737.01.MZZZZZZZ.jpg,2.493333333333333,75
942,0345303067,2010: Odyssey Two,Arthur C. Clarke,1984,http://images.amazon.com/images/P/0345303067.01.MZZZZZZZ.jpg,2.721518987341772,79
943,0671797050,FIRST WIVES CLUB,Olivia Goldsmith,1993,http://images.amazon.com/images/P/0671797050.01.MZZZZZZZ.jpg,1.9594594594594594,74
944,0385337116,The Rule of Four,Ian Caldwell,2004,http://images.amazon.com/images/P/0385337116.01.MZZZZZZZ.jpg,3.704225352112676,71
945,0440213029,The Lilac Bus: Stories,Maeve Binchy,1992,http://images.amazon.com/images/P/0440213029.01.MZZZZZZZ.jpg,2.580246913580247,81
946,0440498058,A Wrinkle In Time,MADELEINE L'ENGLE,1998,http://images.amazon.com/images/P/0440498058.01.MZZZZZZZ.jpg,4.550632911392405,158
947,0446343455,Tourist Season,Carl Hiaasen,1987,http://images.amazon.com/images/P/0446343455.01.MZZZZZZZ.jpg,2.6987951807228914,83
948,0060096195,The Boy Next Door,Meggin Cabot,2002,http://images.amazon.com/images/P/0060096195.01.MZZZZZZZ.jpg,4.02803738317757,107
949,0345435796,The First Horseman,John Case,1999,http://images.amazon.com/images/P/0345435796.01.MZZZZZZZ.jpg,2.6184210526315788,76
950,0385722435,Ella Minnow Pea: A Novel in Letters,Mark Dunn,2002,http://images.amazon.com/images/P/0385722435.01.MZZZZZZZ.jpg,3.7066666666666666,75
951,0440124344,Family Album,Danielle Steel,1989,http://images.amazon.com/images/P/0440124344.01.MZZZZZZZ.jpg,1.178082191780822,73
952,0373483503,Macgregor Brides (Macgregors),Nora Roberts,1997,http://images.amazon.com/images/P/0373483503.01.MZZZZZZZ.jpg,2.5952380952380953,84
953,0515122734,Sanctuary,Nora Roberts,2004,http://images.amazon.com/images/P/0515122734.01.MZZZZZZZ.jpg,2.3545454545454545,110
954,0440209412,Message from Nam,Danielle Steel,1991,http://images.amazon.com/images/P/0440209412.01.MZZZZZZZ.jpg,1.9577464788732395,71
955,0842329250,Soul Harvest: The World Takes Sides (Left Behind No. 4),Tim Lahaye,1999,http://images.amazon.com/images/P/0842329250.01.MZZZZZZZ.jpg,3.7663551401869158,107
956,0375500510,Black and Blue : A Novel,ANNA QUINDLEN,1998,http://images.amazon.com/images/P/0375500510.01.MZZZZZZZ.jpg,3.505050505050505,99
957,0373484429,Reflections And Dreams,Nora Roberts,2001,http://images.amazon.com/images/P/0373484429.01.MZZZZZZZ.jpg,2.0795454545454546,88
958,0425183971,Reunion in Death,J. D. Robb,2002,http://images.amazon.com/images/P/0425183971.01.MZZZZZZZ.jpg,3.311111111111111,90
959,0425189031,Portrait in Death,Nora Roberts,2003,http://images.amazon.com/images/P/0425189031.01.MZZZZZZZ.jpg,2.860215053763441,93
960,0679723161,Lolita (Vintage International),VLADIMIR NABOKOV,1989,http://images.amazon.com/images/P/0679723161.01.MZZZZZZZ.jpg,4.26530612244898,98
961,0380714752,The True Confessions of Charlotte Doyle (rack),Avi,1992,http://images.amazon.com/images/P/0380714752.01.MZZZZZZZ.jpg,2.710526315789474,76
962,0679744398,"All the Pretty Horses (The Border Trilogy, Vol 1)",CORMAC MCCARTHY,1993,http://images.amazon.com/images/P/0679744398.01.MZZZZZZZ.jpg,2.2312925170068025,147
963,055328942X,"The Shelters of Stone (Earth's Children, Book 5)",JEAN M. AUEL,2003,http://images.amazon.com/images/P/055328942X.01.MZZZZZZZ.jpg,2.473684210526316,76
964,0446667900,A Darkness More Than Night,Michael Connelly,2002,http://images.amazon.com/images/P/0446667900.01.MZZZZZZZ.jpg,3.2577319587628866,97
965,0446604232,Exclusive,Sandra Brown,1997,http://images.amazon.com/images/P/0446604232.01.MZZZZZZZ.jpg,2.076923076923077,91
966,0451197399,The Ballad of Frankie Silver,Sharyn McCrumb,1999,http://images.amazon.com/images/P/0451197399.01.MZZZZZZZ.jpg,3.2432432432432434,74
967,055356773X,The Cereal Murders,Diane Mott Davidson,1994,http://images.amazon.com/images/P/055356773X.01.MZZZZZZZ.jpg,2.1219512195121952,82
968,067164257X,GARDEN OF SHADOWS (Dollanger Saga (Paperback)),Ariel Jennifer Jones,1987,http://images.amazon.com/images/P/067164257X.01.MZZZZZZZ.jpg,2.3292682926829267,82
969,0440224594,The Return Journey,MAEVE BINCHY,1999,http://images.amazon.com/images/P/0440224594.01.MZZZZZZZ.jpg,2.1068702290076335,131
970,0553569155,Seinlanguage,Jerry Seinfeld,1995,http://images.amazon.com/images/P/0553569155.01.MZZZZZZZ.jpg,2.6363636363636362,110
971,0877017883,Griffin &amp; Sabine: An Extraordinary Correspondence,Nick Bantock,1991,http://images.amazon.com/images/P/0877017883.01.MZZZZZZZ.jpg,6.041666666666667,72
972,0553096060,Sein Language,JERRY SEINFELD,1993,http://images.amazon.com/images/P/0553096060.01.MZZZZZZZ.jpg,2.7464788732394365,71
973,0373243790,Considering Kate (The Stanislaskis) (Silhouette Special Edition),Nora Roberts,2001,http://images.amazon.com/images/P/0373243790.01.MZZZZZZZ.jpg,2.513888888888889,72
974,034536676X,The World According to Garp,John Irving,1994,http://images.amazon.com/images/P/034536676X.01.MZZZZZZZ.jpg,4.472222222222222,108
975,0743437802,The Stone Monkey (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,2003,http://images.amazon.com/images/P/0743437802.01.MZZZZZZZ.jpg,3.0392156862745097,102
976,0515126772,Jewels of the Sun (Irish Trilogy),Nora Roberts,2004,http://images.amazon.com/images/P/0515126772.01.MZZZZZZZ.jpg,2.9529411764705884,170
977,0679735771,American Psycho (Vintage Contemporaries),Bret Easton Ellis,2000,http://images.amazon.com/images/P/0679735771.01.MZZZZZZZ.jpg,3.4909090909090907,110
978,067100042X,Silent Night : A Christmas Suspense Story,Mary Higgins Clark,1996,http://images.amazon.com/images/P/067100042X.01.MZZZZZZZ.jpg,2.25,100
979,0515087122,The Cat Who Ate Danish Modern (Cat Who... (Paperback)),Lilian Jackson Braun,1990,http://images.amazon.com/images/P/0515087122.01.MZZZZZZZ.jpg,2.2098765432098766,81
980,0679742298,The Talented Mr. Ripley (Vintage Crime/Black Lizard),Patricia Highsmith,1992,http://images.amazon.com/images/P/0679742298.01.MZZZZZZZ.jpg,3.1066666666666665,75
981,0449219461,H Is for Homicide (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1993,http://images.amazon.com/images/P/0449219461.01.MZZZZZZZ.jpg,2.8785714285714286,140
982,0380001411,Christy,Catherine Marshall,1976,http://images.amazon.com/images/P/0380001411.01.MZZZZZZZ.jpg,3.4683544303797467,79
983,0425152898,Mind Prey,John Sandford,2004,http://images.amazon.com/images/P/0425152898.01.MZZZZZZZ.jpg,2.259259259259259,81
984,0061030597,Moment of Truth,Lisa Scottoline,2001,http://images.amazon.com/images/P/0061030597.01.MZZZZZZZ.jpg,2.051282051282051,78
985,0316678104,Fortune's Rocks : A Novel,Anita Shreve,2001,http://images.amazon.com/images/P/0316678104.01.MZZZZZZZ.jpg,3.074468085106383,94
986,0671741195,The Cradle Will Fall,Mary Higgins Clark,1991,http://images.amazon.com/images/P/0671741195.01.MZZZZZZZ.jpg,2.2688172043010755,93
987,0804106436,Oldest Living Confederate Widow Tells All,Allan Gurganus,1990,http://images.amazon.com/images/P/0804106436.01.MZZZZZZZ.jpg,2.116883116883117,77
988,0887307876,"The Dilbert Principle: A Cubicle'S-Eye View of Bosses, Meetings, Management Fads &amp; Other Workplace Afflictions",Scott Adams,1996,http://images.amazon.com/images/P/0887307876.01.MZZZZZZZ.jpg,3.4,95
989,051511779X,Born in Shame,Nora Roberts,1996,http://images.amazon.com/images/P/051511779X.01.MZZZZZZZ.jpg,3.0945945945945947,74
990,055358264X,Dream Country,Luanne Rice,2002,http://images.amazon.com/images/P/055358264X.01.MZZZZZZZ.jpg,2.45,80
991,0425158632,Executive Orders (Jack Ryan Novels),Tom Clancy,1997,http://images.amazon.com/images/P/0425158632.01.MZZZZZZZ.jpg,1.7739130434782608,115
992,0425132048,Eyes of Prey,John Sandford,2004,http://images.amazon.com/images/P/0425132048.01.MZZZZZZZ.jpg,3.0588235294117645,85
993,0446606189,Cat &amp; Mouse (Alex Cross Novels),James Patterson,1998,http://images.amazon.com/images/P/0446606189.01.MZZZZZZZ.jpg,3.111111111111111,198
994,0446602620,Blood Work,Michael Connelly,1998,http://images.amazon.com/images/P/0446602620.01.MZZZZZZZ.jpg,3.0089285714285716,112
995,044900371X,The Orchid Thief (Ballantine Reader's Circle),Susan Orlean,2000,http://images.amazon.com/images/P/044900371X.01.MZZZZZZZ.jpg,3.5060240963855422,83
996,055357227X,"The Web (Alex Delaware Series, No. 10)",JONATHAN KELLERMAN,1996,http://images.amazon.com/images/P/055357227X.01.MZZZZZZZ.jpg,2.3636363636363638,77
997,0425174271,Certain Prey,John Sandford,2000,http://images.amazon.com/images/P/0425174271.01.MZZZZZZZ.jpg,2.5757575757575757,99
998,0425189864,Mortal Prey,John Sandford,2003,http://images.amazon.com/images/P/0425189864.01.MZZZZZZZ.jpg,2.36,100
999,0425109720,Patriot Games (Jack Ryan Novels),Tom Clancy,1992,http://images.amazon.com/images/P/0425109720.01.MZZZZZZZ.jpg,2.5277777777777777,144
1000,0671759345,Ruby (Landry),V.C. Andrews,1994,http://images.amazon.com/images/P/0671759345.01.MZZZZZZZ.jpg,2.7160493827160495,81
1001,0440203856,Zoya,Danielle Steel,1989,http://images.amazon.com/images/P/0440203856.01.MZZZZZZZ.jpg,1.186046511627907,86
1002,0515124214,Inner Harbor (Quinn Brothers (Paperback)),Nora Roberts,2001,http://images.amazon.com/images/P/0515124214.01.MZZZZZZZ.jpg,2.0377358490566038,106
1003,0373244487,Cordina's Crown Jewel,Nora Roberts,2002,http://images.amazon.com/images/P/0373244487.01.MZZZZZZZ.jpg,1.9894736842105263,95
1004,006109921X,Up Island: A Novel,Anne Rivers Siddons,1998,http://images.amazon.com/images/P/006109921X.01.MZZZZZZZ.jpg,1.8764044943820224,89
1005,0385494246,Amsterdam : A Novel,IAN MCEWAN,1999,http://images.amazon.com/images/P/0385494246.01.MZZZZZZZ.jpg,3.0259740259740258,77
1006,0345397819,Lasher: Lives of the Mayfair Witches (Lives of the Mayfair Witches),Anne Rice,1995,http://images.amazon.com/images/P/0345397819.01.MZZZZZZZ.jpg,3.0,102
1007,155166674X,Between Friends,Debbie Macomber,2003,http://images.amazon.com/images/P/155166674X.01.MZZZZZZZ.jpg,2.6626506024096384,83
1008,0385336810,Can You Keep a Secret?,Sophie Kinsella,2004,http://images.amazon.com/images/P/0385336810.01.MZZZZZZZ.jpg,2.710526315789474,76
1009,0553099558,My Point - And I Do Have One,Ellen Degeneres,1995,http://images.amazon.com/images/P/0553099558.01.MZZZZZZZ.jpg,2.364864864864865,74
1010,0449005909,Nightshade,John Saul,2001,http://images.amazon.com/images/P/0449005909.01.MZZZZZZZ.jpg,2.76,75
1011,0446602213,"Morning, Noon &amp; Night",Sidney Sheldon,1996,http://images.amazon.com/images/P/0446602213.01.MZZZZZZZ.jpg,1.1666666666666667,72
1012,0679419462,The Lost World: A Novel,Michael Crichton,1995,http://images.amazon.com/images/P/0679419462.01.MZZZZZZZ.jpg,3.0128205128205128,78
1013,067169507X,SEAT OF THE SOUL,Gary Zukav,1990,http://images.amazon.com/images/P/067169507X.01.MZZZZZZZ.jpg,2.976470588235294,85
1014,0449213943,All Quiet on the Western Front,Erich Maria Remarque,1995,http://images.amazon.com/images/P/0449213943.01.MZZZZZZZ.jpg,3.689189189189189,74
1015,0553280945,The Mammoth Hunters (Earth's Children (Paperback)),JEAN M. AUEL,1986,http://images.amazon.com/images/P/0553280945.01.MZZZZZZZ.jpg,3.3974358974358974,78
1016,0380703882,Communion : A True Story,Whitley Strieber,1988,http://images.amazon.com/images/P/0380703882.01.MZZZZZZZ.jpg,2.311688311688312,77
1017,0449223604,M Is for Malice,Sue Grafton,1998,http://images.amazon.com/images/P/0449223604.01.MZZZZZZZ.jpg,2.3311258278145695,151
1018,0553573209,Firefly Beach,Luanne Rice,2001,http://images.amazon.com/images/P/0553573209.01.MZZZZZZZ.jpg,1.948051948051948,77
1019,0684814994,Christmas Box (Christmas Box Trilogy),Richard Paul Evans,1995,http://images.amazon.com/images/P/0684814994.01.MZZZZZZZ.jpg,3.486842105263158,76
1020,0671025333,Empty Promises,Ann Rule,2000,http://images.amazon.com/images/P/0671025333.01.MZZZZZZZ.jpg,2.7972972972972974,74
1021,1551669293,204 Rosewood Lane,Debbie Macomber,2002,http://images.amazon.com/images/P/1551669293.01.MZZZZZZZ.jpg,1.704225352112676,71
1022,0425137562,Silent Prey,John Sandford,2000,http://images.amazon.com/images/P/0425137562.01.MZZZZZZZ.jpg,2.3333333333333335,81
1023,0515135739,Eleventh Hour: An FBI Thriller (FBI Thriller (Jove Paperback)),Catherine Coulter,2004,http://images.amazon.com/images/P/0515135739.01.MZZZZZZZ.jpg,2.892156862745098,102
1024,0743418131,Deck the Halls (Holiday Classics),Mary Higgins Clark,2002,http://images.amazon.com/images/P/0743418131.01.MZZZZZZZ.jpg,1.3058823529411765,85
1025,0553290789,Genuine Lies,Nora Roberts,1999,http://images.amazon.com/images/P/0553290789.01.MZZZZZZZ.jpg,1.8356164383561644,73
1026,0310205719,The Purpose-Driven Life: What on Earth Am I Here For?,Rick Warren,2002,http://images.amazon.com/images/P/0310205719.01.MZZZZZZZ.jpg,3.5949367088607596,79
